n_in,n_out,enrich,speck_frac_in_roi,img,label
29,21,7.630507863804687,0.004356268047396196,/root/autodl-tmp/CBIS/crops_fixed_calc/4e33f36e3af76bbb3f54505475ce2ae1_img.png,1
2,0,,8.441668073611346e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/9bb1769acbd536bf20fb017baa616774_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/352dcca1ff7c5b4f901c741f268a3ab4_img.png,0
14,30,1.2219780523155497,0.0010490717095727794,/root/autodl-tmp/CBIS/crops_fixed_calc/87cc4dce6431bde4a61ffe86339c0223_img.png,0
7,24,0.8723003694231315,0.0008981853611009621,/root/autodl-tmp/CBIS/crops_fixed_calc/866287d087bf0616e428179506d8fb53_img.png,0
36,577,1.7092292951349988,0.0449523396880416,/root/autodl-tmp/CBIS/crops_fixed_calc/b03894add333837231f4d1d284aaf7be_img.png,0
0,13,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/cae2c8bb4affc6bf380f211ce3ca2580_img.png,0
0,9,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/8ec6976179c41005424ebe0d03bb0769_img.png,0
6,717,0.34329477450260987,0.02116062840654056,/root/autodl-tmp/CBIS/crops_fixed_calc/d3df2d201142f21523915040feed1692_img.png,0
32,563,1.5729840569533855,0.03500328155764603,/root/autodl-tmp/CBIS/crops_fixed_calc/0cceeb984eb03e3b22e445ceebebd048_img.png,0
0,3,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/9e4f17b649a183a893b90ba5f523acd2_img.png,0
6,37,2.0667513150734624,0.0026216442953020135,/root/autodl-tmp/CBIS/crops_fixed_calc/f0516e011f7f939fe1050ed45d711339_img.png,0
18,122,5.843317691510756,0.022459727385377944,/root/autodl-tmp/CBIS/crops_fixed_calc/5139c54b6ebac3b825be87519ba30d74_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/1f24d4338279daf24c956d6104586750_img.png,0
4,1,18.803557836591786,0.0022399582454385317,/root/autodl-tmp/CBIS/crops_fixed_calc/895b444826953b359c696afc05971a40_img.png,0
2,0,,0.00037618341031160526,/root/autodl-tmp/CBIS/crops_fixed_calc/b4b3b9bed457ff6860da7a7ba692848d_img.png,0
7,28,0.7268662055807299,0.0013266157882184594,/root/autodl-tmp/CBIS/crops_fixed_calc/88933192aa59ed52ae3ba76d9660fe5e_img.png,0
6,35,0.6230515118146828,0.0012905735096527826,/root/autodl-tmp/CBIS/crops_fixed_calc/8bcbff59eb811a464b7aa0b4c2d1f982_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/9f3591920018ee5ad762b4532a9ee58c_img.png,0
4,14,0.8844617245704643,0.00026560009999062586,/root/autodl-tmp/CBIS/crops_fixed_calc/e4bf431b8ec502032a21d22a9667d8a6_img.png,0
13,37,1.2333538094106564,0.0020818636981469693,/root/autodl-tmp/CBIS/crops_fixed_calc/1d4eec1c3324514963406bc8794ccbb7_img.png,0
4,1,9.634160295417901,0.0017033338534352732,/root/autodl-tmp/CBIS/crops_fixed_calc/72e01166eb20f3d11110fa0cb60c4170_img.png,0
22,24,2.124665131015513,0.004151320702180709,/root/autodl-tmp/CBIS/crops_fixed_calc/2d63c4c4882092d617d5ecf313652ac9_img.png,0
16,1,38.46228558814745,0.0035059016010283977,/root/autodl-tmp/CBIS/crops_fixed_calc/657f393ded88f981e847e4ef1d85c3be_img.png,0
17,65,1.0013693350563377,0.00222885352195697,/root/autodl-tmp/CBIS/crops_fixed_calc/6f9491a62eb27dd077688264580868c0_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/05952e390a61bfd5a4c3d03bbd4e510a_img.png,0
2,0,,0.0002702702702702703,/root/autodl-tmp/CBIS/crops_fixed_calc/9c866bb690ec77350628b444c35cd821_img.png,1
1,0,,0.0002067702487150706,/root/autodl-tmp/CBIS/crops_fixed_calc/3cb81bd3838780c6d12c06f10c8cc81b_img.png,1
8,2,12.940933178234458,0.001971048209900478,/root/autodl-tmp/CBIS/crops_fixed_calc/9a3be288950cd6d8c1d554c194ddd378_img.png,0
11,2,14.80349800033797,0.002196811806455247,/root/autodl-tmp/CBIS/crops_fixed_calc/24c7720b7bee28c11e82445709f0fc9f_img.png,0
5,8,1.472501024170422,0.0007809299467431381,/root/autodl-tmp/CBIS/crops_fixed_calc/773328818d38fdec8e5c3ac81d808cd1_img.png,0
3,12,0.5274139976275207,0.00013048635824436535,/root/autodl-tmp/CBIS/crops_fixed_calc/dfcd0d41bdbc2889812599eabd970933_img.png,0
6,16,1.2790584197065553,0.0017667249966348095,/root/autodl-tmp/CBIS/crops_fixed_calc/cc32fa3f64c384dc7861de36119c55cd_img.png,0
3,4,8.053080505059551,0.0004029730455807289,/root/autodl-tmp/CBIS/crops_fixed_calc/b9700dd4187f1c6bae6fad69b60238c3_img.png,0
0,2,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/1b955cb637ec79a646b19fc0920e0f4e_img.png,0
2,4,1.1876368037493885,9.012952900883269e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/5337bacd733676c04d365de203b52ac5_img.png,0
227,605,1.2853792637901391,0.03047390724451723,/root/autodl-tmp/CBIS/crops_fixed_calc/99493fef5282ef8c0f5db54a939d2c28_img.png,1
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/84891c2c43f813fae885df7433278eae_img.png,1
97,104,2.907777852958803,0.01927305855742649,/root/autodl-tmp/CBIS/crops_fixed_calc/2b714e38f916fc2d6f8aa2f02d69f314_img.png,1
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/e399ad0404e529dca66f0f126f87f15b_img.png,0
1,0,,0.0008435061739965791,/root/autodl-tmp/CBIS/crops_fixed_calc/e8011e64a3c46a081ef6a6d723900966_img.png,0
2,3,1.554121025745292,6.353724553333163e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/f21d17a5337f5902fc15e25f055749b3_img.png,0
4,6,2.1890724490851947,0.000620945471183228,/root/autodl-tmp/CBIS/crops_fixed_calc/396abff17b972fe59a7a04b4d0f36be2_img.png,0
4,12,1.2630518052992796,0.001498072601713649,/root/autodl-tmp/CBIS/crops_fixed_calc/8e823c7b4ad53351b544d97dee8256f0_img.png,0
9,19,1.5954598553973414,0.001083116709991335,/root/autodl-tmp/CBIS/crops_fixed_calc/4187c773fa91dba50eb6177907a95c5e_img.png,0
15,17,2.429553264604811,0.002634593356242841,/root/autodl-tmp/CBIS/crops_fixed_calc/2be98160bad2d1e15c481e51276062d1_img.png,0
2,13,0.41381206975329093,0.0003378093066463981,/root/autodl-tmp/CBIS/crops_fixed_calc/c4ca8c675722063fb1002a81c4d85f9e_img.png,0
2,0,,0.0008007761368711212,/root/autodl-tmp/CBIS/crops_fixed_calc/abadd845e16adb651864a0589d054090_img.png,1
4,2,6.582784926169663,0.0002455554464198016,/root/autodl-tmp/CBIS/crops_fixed_calc/ea1ba715faff941d9b218b09b7488dc6_img.png,1
17,8,55.883538998229724,0.04009163802978236,/root/autodl-tmp/CBIS/crops_fixed_calc/01ba5d4461b619fdbfe4d596beddecb8_img.png,0
32,2,910.9180110497238,0.04773480662983425,/root/autodl-tmp/CBIS/crops_fixed_calc/d1a67af0851b8444a4549d25be4d9360_img.png,0
29,29,20.677333994873067,0.03630199288844786,/root/autodl-tmp/CBIS/crops_fixed_calc/3d4dd7d0d809d4b0482ad307f38cad05_img.png,0
15,41,12.021945548827745,0.02906225781451821,/root/autodl-tmp/CBIS/crops_fixed_calc/0e83b3aa1ab0ebcd3d615b23ed3afc61_img.png,0
16,1,513.7176054559233,0.02980550644102046,/root/autodl-tmp/CBIS/crops_fixed_calc/f3eb240d38e4a25270385ba1e6d1322b_img.png,0
16,784,0.7816724290915765,0.022938530734632683,/root/autodl-tmp/CBIS/crops_fixed_calc/39bc773e2309fd33dc4799384954e6c4_img.png,0
3,16,0.8464300363911735,0.00021035360440901154,/root/autodl-tmp/CBIS/crops_fixed_calc/968220d97983aa199432802e608f9aee_img.png,1
1,9,0.2589355286783887,3.811362943388556e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/126edd5fecfa1f609b4c3d7980fcf8e0_img.png,1
257,395,2.1037477536924687,0.06319138284643831,/root/autodl-tmp/CBIS/crops_fixed_calc/3fa3b912120482055d80814232257ba7_img.png,0
18,22,3.6135278858381534,0.00392586317333719,/root/autodl-tmp/CBIS/crops_fixed_calc/2b5f029c1d6adcfc312bc3e731edda8f_img.png,0
41,41,2.5438273941491376,0.01505975233872276,/root/autodl-tmp/CBIS/crops_fixed_calc/02c3e6857772cec73f0ffaad8b9d147c_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/de1cfb0f225d295e637b9f62dadc7b5a_img.png,1
0,4,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/2d6ef577bd040097eedff56e2d5d0608_img.png,1
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/82e357fc28c284d823937a6406f8160a_img.png,0
11,19,3.1302096799297168,0.001881858396265611,/root/autodl-tmp/CBIS/crops_fixed_calc/9f20e94db10f0a245562a31a5662a52b_img.png,0
2,6,0.8929508679848998,0.00022453934350309443,/root/autodl-tmp/CBIS/crops_fixed_calc/b9e5dcead2d81e73fdceeb67f590f114_img.png,0
19,31,1.6743288333258328,0.004341884235401304,/root/autodl-tmp/CBIS/crops_fixed_calc/1ee5ff1372d8520469870f94d3636418_img.png,0
3,0,,0.0007938931297709924,/root/autodl-tmp/CBIS/crops_fixed_calc/969a6eb1401416a9e80fd1ea66b950f3_img.png,0
4,3,5.052323881905875,0.0025942706810874014,/root/autodl-tmp/CBIS/crops_fixed_calc/70c869eb095ec5038efa0633245ff8e7_img.png,0
5,32,0.9966110430915589,0.0006192124743167553,/root/autodl-tmp/CBIS/crops_fixed_calc/f1cc8077da913f110ab0731d6cd8c87f_img.png,0
7,8,2.218530419302197,0.0016858402902342644,/root/autodl-tmp/CBIS/crops_fixed_calc/0d606fd5e55b828710a77c3106b58b41_img.png,0
6,17,1.312071272505547,0.0015836452634609846,/root/autodl-tmp/CBIS/crops_fixed_calc/534855c5f07a736acf25ab179e3d96f2_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/3e1f6c4b74300ce41ab54d3bf36b93dd_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/8470a14e1e27c5df3f87ecd906af2828_img.png,0
3,14,1.127528595997925,0.00014332123065163385,/root/autodl-tmp/CBIS/crops_fixed_calc/6676fc6c04683e62c435387edcefdbd0_img.png,0
4,12,0.9084785265611232,0.0007958388994684933,/root/autodl-tmp/CBIS/crops_fixed_calc/b16a75b5fdecfbb269d6fe17e80692fa_img.png,0
1,0,,2.5983474510211507e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/dcdcf7db63f2eb75ffc612b4092704d0_img.png,0
1,0,,0.0005843071786310517,/root/autodl-tmp/CBIS/crops_fixed_calc/402db2268121a77fefbbb7484c6bee53_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/dc538441e89fdefb023aec4c2b7bd03b_img.png,0
5,3,23.218374437546277,0.001993506863359344,/root/autodl-tmp/CBIS/crops_fixed_calc/0aaefedfb039a89339f33891f8dbf157_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/fab630595a2efa252054d1836062b342_img.png,0
2,1,22.59713816561107,0.0005629838142153413,/root/autodl-tmp/CBIS/crops_fixed_calc/0af8835353a381e04e1abef6a9ed76e9_img.png,0
0,2,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/9d4bdaf581e563bb704adfee0de6b8cf_img.png,0
1,0,,0.0008697048355588858,/root/autodl-tmp/CBIS/crops_fixed_calc/1170697c112c19aafe1c6fac3b555f63_img.png,0
16,27,12.52551183171011,0.009964533018071271,/root/autodl-tmp/CBIS/crops_fixed_calc/e5483abf14e18b98199bd1f514b8cc35_img.png,0
3,1,10.223789746262884,0.001513342637588068,/root/autodl-tmp/CBIS/crops_fixed_calc/c3ff1f2b37550c30f7adddd91f150514_img.png,0
3,2,4.501648401965872,0.0013584053237278306,/root/autodl-tmp/CBIS/crops_fixed_calc/3827f01d8058f873a20d772e1a91198e_img.png,0
10,27,6.3898559470206875,0.002854755605068932,/root/autodl-tmp/CBIS/crops_fixed_calc/33c088f8d44c278426abdd31a1e8f147_img.png,0
0,4,0.0,5.374971445464196e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/88f054fc799b4a2b031beb3333fcf067_img.png,0
2,1,4.668464297524866,0.00012719086260843022,/root/autodl-tmp/CBIS/crops_fixed_calc/d715469d90d781f40387ab5292a60451_img.png,0
2,10,0.5198594024604569,0.00010984182776801405,/root/autodl-tmp/CBIS/crops_fixed_calc/81f5c6e9c0d0828d034497b4dbee7356_img.png,0
1,2,2.35653263593767,0.0003704914460063202,/root/autodl-tmp/CBIS/crops_fixed_calc/fd439aa9c8fdbf1ed6542176a0856f2d_img.png,0
1,0,,0.0002183465705941756,/root/autodl-tmp/CBIS/crops_fixed_calc/faf02645a5422868883a92a9b1112648_img.png,0
3,0,,0.00018974501189555267,/root/autodl-tmp/CBIS/crops_fixed_calc/6e5e8bbea6eacf4631adbea6913b4fda_img.png,0
1,1,3.1360681603029343,9.466708740927737e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/a2f6496876b7177e96dab3abe3038ec9_img.png,1
1,7,0.37628923145170234,2.7725407563491182e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/115c1008b4b1e6d9da016799113219aa_img.png,1
39,0,,0.01140900480839283,/root/autodl-tmp/CBIS/crops_fixed_calc/65998b06c663236df63dc67260c93058_img.png,1
1,4,0.8206572348107366,6.534773161686625e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/1f5a706bdf9d7a4827c7ea8b6ccedf94_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/b7a0af33d17ce65194932b58aa3bdd77_img.png,0
6,5,2.9540923857063626,0.0015714549824366797,/root/autodl-tmp/CBIS/crops_fixed_calc/ce0a545e6a742ddc4c5c122b71e158a0_img.png,0
2,1,6.958053547935141,0.000666359116305295,/root/autodl-tmp/CBIS/crops_fixed_calc/99e57af9be996dc8ad144a5213cf7736_img.png,0
3,19,0.4816472578231735,0.00040173053152039556,/root/autodl-tmp/CBIS/crops_fixed_calc/37dcec443484a9d2b32cd4b39c910ced_img.png,0
1,0,,0.00027974766760382135,/root/autodl-tmp/CBIS/crops_fixed_calc/3c77a5845ceec5249b8061fed8c9bbca_img.png,1
5,5,3.8794579703670617,0.001917206462661008,/root/autodl-tmp/CBIS/crops_fixed_calc/016b7ea7d9f091dc7f099efd7d430f61_img.png,1
1,1,2.5427258598553957,0.00012162983985404419,/root/autodl-tmp/CBIS/crops_fixed_calc/63b56a8fe8c33520bd93dbf5c498e632_img.png,0
4,2,4.806901834516962,0.0010126845228048765,/root/autodl-tmp/CBIS/crops_fixed_calc/1ea5cd5bea7aad17a3517d909f46ca69_img.png,0
14,16,1.690640974016532,0.001029048242229008,/root/autodl-tmp/CBIS/crops_fixed_calc/63c1c1ca7018014f303319cee58a1f52_img.png,1
11,29,1.0315803276635136,0.0007520290595379988,/root/autodl-tmp/CBIS/crops_fixed_calc/a1456bddf3517a62a107630d8b7b9ea3_img.png,1
3,3,2.38363838190877,0.0005808400237499032,/root/autodl-tmp/CBIS/crops_fixed_calc/13023117864ef78f0229a4e666a50115_img.png,0
12,31,0.8927324152700974,0.0011603269094945011,/root/autodl-tmp/CBIS/crops_fixed_calc/59efeefb08ce2c6aa2218a26e620cbfd_img.png,0
1,1,2.723847945906017,0.0001704642309222115,/root/autodl-tmp/CBIS/crops_fixed_calc/e212ee328de2cc4820c1e389df1ac195_img.png,0
5,28,0.5589648652906886,0.0007247518512683158,/root/autodl-tmp/CBIS/crops_fixed_calc/f38ce4eac8cbca62e2882487f0d73313_img.png,0
0,3,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/43f843cd6a5b39a9bbc05f633d029a7a_img.png,1
2,7,0.7390122293735598,0.000492536700824999,/root/autodl-tmp/CBIS/crops_fixed_calc/b2ab497f0f532d245c5af99d5e8e2653_img.png,1
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/4f1ccca459af2d925634d0b18b723ead_img.png,1
1,8,0.5611258846685372,0.00012563340173374094,/root/autodl-tmp/CBIS/crops_fixed_calc/607467dc4ed499cd3d232795b5348e69_img.png,1
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/b001697277a8926f45baf25d18b2c228_img.png,1
3,15,0.9673932889492552,0.002605152412549264,/root/autodl-tmp/CBIS/crops_fixed_calc/8a01d5d179f25631a5c7afba6aab9c87_img.png,1
4,11,1.4586398480416947,0.00024851369692798837,/root/autodl-tmp/CBIS/crops_fixed_calc/e5eafb69ed34da0488415c673fcd2af0_img.png,1
27,6,11.320186143818898,0.008033151838639594,/root/autodl-tmp/CBIS/crops_fixed_calc/0cfd1680c19a417b3c85057c3868dd9c_img.png,0
9,7,3.125891700153143,0.0018455738949462689,/root/autodl-tmp/CBIS/crops_fixed_calc/6c5d4282886be0c4a78339d5fa7d79e1_img.png,0
4,9,2.5799421413470167,0.0007008799937699556,/root/autodl-tmp/CBIS/crops_fixed_calc/9e4d69d466ed9168e0cc1c987147d0fe_img.png,0
31,1,81.45988845988846,0.010475913701720154,/root/autodl-tmp/CBIS/crops_fixed_calc/7956b582758fbf514584d291bc7334ea_img.png,0
18,0,,0.006502314883076288,/root/autodl-tmp/CBIS/crops_fixed_calc/8d179d749b39335bffc59ba2ebf83ba8_img.png,0
10,7,4.7095254485725055,0.0018029535657504384,/root/autodl-tmp/CBIS/crops_fixed_calc/49aca97ccbf32f6a4dc7e4d8bee6dea5_img.png,0
10,4,9.802609348601464,0.002909705275014079,/root/autodl-tmp/CBIS/crops_fixed_calc/9fa2265c98282e79807304a37a6a565d_img.png,1
9,6,8.733071357934731,0.0029667412689324936,/root/autodl-tmp/CBIS/crops_fixed_calc/cdbba01a257018840b5fc60f86c83fec_img.png,1
16,30,2.065706194734135,0.0025282099901474168,/root/autodl-tmp/CBIS/crops_fixed_calc/e298a7d5626a764928a61489241e09f3_img.png,1
9,36,0.6432504634172936,0.0013629920401264856,/root/autodl-tmp/CBIS/crops_fixed_calc/315949cf24b551829a142e8d169f73bf_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/099d5e045668e639cf48607cb9008f0d_img.png,0
2,5,0.8542325036182913,9.569034604021387e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/9597b6f985dae83f31813a3c76644eef_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/473a37a2aab88ab474dac060c819b886_img.png,0
4,1,19.855670572176088,0.0005687635081333182,/root/autodl-tmp/CBIS/crops_fixed_calc/8fd410cb3a5d0e5014bc12dfa1ce4d6b_img.png,0
1,2,1.2652794612794613,2.6936026936026937e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/6a30f08bcfd8a7a7c2a86168ef39f3df_img.png,0
15,5,12.932576985413291,0.003626418152350081,/root/autodl-tmp/CBIS/crops_fixed_calc/34b785ff52a99e5d34119b280cc55588_img.png,0
4,0,,0.000837999466727612,/root/autodl-tmp/CBIS/crops_fixed_calc/2fa846b757060c93e47edf7da8643b6c_img.png,0
5,1,21.975652925559285,0.0020169174092901686,/root/autodl-tmp/CBIS/crops_fixed_calc/e813c0046daa65a9b1df4e6e9766fe1f_img.png,0
14,6,7.204179855404654,0.004553038217454353,/root/autodl-tmp/CBIS/crops_fixed_calc/a79589efb317eb0d96248980165162c1_img.png,0
3,1,7.006005394676574,0.001704921370044277,/root/autodl-tmp/CBIS/crops_fixed_calc/6e7e4cfe3ff492645528bca74cdf7861_img.png,0
4,2,4.953606196450834,0.0027056420594710733,/root/autodl-tmp/CBIS/crops_fixed_calc/1380178933ac0437c9adc6fec5329599_img.png,0
15,3,17.720449305760198,0.006881727885732115,/root/autodl-tmp/CBIS/crops_fixed_calc/b6f6e9680cd1718cdd88f0204abd66b4_img.png,0
3,3,3.6670583417899554,0.0023144439103420034,/root/autodl-tmp/CBIS/crops_fixed_calc/4a4632ebdd74b98f413a98a0796cf7cd_img.png,0
2,1,5.594634527913781,0.00010139931048468871,/root/autodl-tmp/CBIS/crops_fixed_calc/d9deac6a6c07656bbad378dd43cf203d_img.png,0
0,3,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/9d56a999fbee591e063c9cf2b6c055b4_img.png,0
1,0,,3.50495951771757e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/f3757f164d537b476a326b1d392e619c_img.png,0
1,2,0.9481173767014318,7.7337811560898e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/addd550f43672346b472ba32de8357ff_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/a0e60e3e981841556d70eeacb70b629f_img.png,1
11,18,1.6560713274837249,0.001202943673931503,/root/autodl-tmp/CBIS/crops_fixed_calc/8201197fa80b44347c92388ba7c75df2_img.png,1
19,40,0.9210400923828956,0.003542839204430791,/root/autodl-tmp/CBIS/crops_fixed_calc/bbda051a2b08002c634e06b59251f6eb_img.png,1
6,4,6.56994212535402,0.001416081763329639,/root/autodl-tmp/CBIS/crops_fixed_calc/17123299d9537f54c79187b3e6551ad6_img.png,1
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/ac2bbc39a14a8432319f92413345df21_img.png,1
0,4,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/5e54e1670ba20d8547c800c72c9cd267_img.png,0
0,2,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/5dc3dff0516f9fad516ea612ab27afaf_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/f80813bc582a65d1aef881651f338de1_img.png,1
226,298,1.9083739123780714,0.03408450704225352,/root/autodl-tmp/CBIS/crops_fixed_calc/8123a27f3036e4dc1e339cea9ddc37ef_img.png,1
18,15,10.91526285384171,0.009089158482572694,/root/autodl-tmp/CBIS/crops_fixed_calc/61606d4e65cfec958a9e46681a91b304_img.png,1
9,7,10.55903305971835,0.0031277455631699173,/root/autodl-tmp/CBIS/crops_fixed_calc/cf8449cd02d1cc177bf4771d7ae1df06_img.png,1
3,5,2.0027866953499918,0.00038060565944067514,/root/autodl-tmp/CBIS/crops_fixed_calc/eddeb299c6c00a538a45c98ca2087742_img.png,0
0,4,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/06e592bc23eb43edbe38489e39eeb5fd_img.png,0
36,15,5.531139853263747,0.0020548117893250638,/root/autodl-tmp/CBIS/crops_fixed_calc/1a5879bf52f49e632c6c7eeddc481590_img.png,1
2,1,4.853348322244154,0.00040522346113122703,/root/autodl-tmp/CBIS/crops_fixed_calc/a0309cec81e3f925bc9c85d506a1ccf1_img.png,0
20,26,2.1528830548074693,0.004984929283561326,/root/autodl-tmp/CBIS/crops_fixed_calc/e1a3443e9606d431e91bb5f027986394_img.png,0
0,6,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/d38fa6ba3831020394894b3c3534d653_img.png,1
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/9624da385bec448d4899b35fa15c9f5a_img.png,0
2,2,3.642921662740653,0.00021253608685641416,/root/autodl-tmp/CBIS/crops_fixed_calc/f1ef689671315e74bd20830d029ffb52_img.png,0
5,21,0.57537639633903,0.001655219153622584,/root/autodl-tmp/CBIS/crops_fixed_calc/b8b3006d9e88589fd39847f1d246a3d8_img.png,1
32,10,7.101745078534674,0.004028048975180832,/root/autodl-tmp/CBIS/crops_fixed_calc/8333f14af8b66617689b6f8e61fdb8eb_img.png,1
5,32,0.37638979193758126,0.0001950585175552666,/root/autodl-tmp/CBIS/crops_fixed_calc/f7d25633d468c08617d87f37d9f1e7f8_img.png,1
18,24,3.2781095699563605,0.0040566289004077116,/root/autodl-tmp/CBIS/crops_fixed_calc/a6e15d77b06871cf020095ce48362d4a_img.png,1
13,30,1.0706483075157776,0.0014034158612471865,/root/autodl-tmp/CBIS/crops_fixed_calc/0a94c5d6b8f6cef98e46dd0c81bf257a_img.png,0
2,2,2.3551855217519293,0.00010239213628393339,/root/autodl-tmp/CBIS/crops_fixed_calc/ec60ce2252a5699d1e0709c3c5e75d1b_img.png,0
23,9,14.62593646966964,0.021902490318278577,/root/autodl-tmp/CBIS/crops_fixed_calc/f704a7776f78fea0435de28afa406f7e_img.png,1
24,4,22.12301530539265,0.012551852381633529,/root/autodl-tmp/CBIS/crops_fixed_calc/6fcb862fd71e004ef70b9b20ec2721f7_img.png,1
27,1,90.72346689286962,0.007617717013455749,/root/autodl-tmp/CBIS/crops_fixed_calc/b4a318dec7d98ffe09c00b4a89ab06a2_img.png,1
22,23,4.943810867467883,0.009506553403769678,/root/autodl-tmp/CBIS/crops_fixed_calc/4129749a0d44758a3ca82e0c86da1b2a_img.png,1
2,3,2.6476262722043113,0.0002655035084392187,/root/autodl-tmp/CBIS/crops_fixed_calc/098115a0e0e8b176c8b6f1efff1d06c7_img.png,0
2,0,,0.0006481581505887436,/root/autodl-tmp/CBIS/crops_fixed_calc/bc067dc728b88d6c7564ac6ca2467561_img.png,0
0,3,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/984746a4dd515d9dd793d5f38af82fb4_img.png,0
3,2,4.583921277385815,0.00021661096670379996,/root/autodl-tmp/CBIS/crops_fixed_calc/30027cc8c1ad8269720b467691556149_img.png,1
2,0,,6.43053733569977e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/4e735cd14b051b44256c01fd1ffa7dc7_img.png,0
3,1,9.819404371851924,0.00034231502762971296,/root/autodl-tmp/CBIS/crops_fixed_calc/ccd6c49ce8e8d5d67c4d25ccbb32fd1b_img.png,1
3,4,3.2228419010669254,0.00018186226964112513,/root/autodl-tmp/CBIS/crops_fixed_calc/4a845803f67ba3ccd2c7a466b9f465f1_img.png,1
2,3,2.19660528212858,6.553509404285995e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/907403f9a716387df21c2393f42f1787_img.png,1
9,3,10.984493918486379,0.000746852549967992,/root/autodl-tmp/CBIS/crops_fixed_calc/a5c0f2266d9b7a2a1bf6618474a8097f_img.png,1
6,13,2.6947378137736315,0.0014087079018078419,/root/autodl-tmp/CBIS/crops_fixed_calc/a6bc404064a092d4ea500c5bb9047d3d_img.png,1
15,42,1.116745418275621,0.0010075408132743501,/root/autodl-tmp/CBIS/crops_fixed_calc/60df75673ee4d930aae14b19caadf6fc_img.png,1
1,1,7.66391248306177,6.610040651750008e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/fc2e26a4ef8e438cdb45e70566740670_img.png,1
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/b145a9ef7674c5b74e049e1c003fbdae_img.png,0
